Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall valgtingstemmer totalt;Antall stemmer parti
03;Oslo;0301;Oslo;0205;Foss videregående skole;H;Høyre;16,87697;4980;1917;321
03;Oslo;0301;Oslo;0205;Foss videregående skole;FRP;Fremskrittspartiet;4,2061;4980;1917;80
03;Oslo;0301;Oslo;0205;Foss videregående skole;ALLI;Alliansen;0,15773;4980;1917;3
03;Oslo;0301;Oslo;0205;Foss videregående skole;DEMN;Demokratene i Norge;0,05258;4980;1917;1
03;Oslo;0301;Oslo;0205;Foss videregående skole;HELSE;Helsepartiet;0,31546;4980;1917;6
03;Oslo;0301;Oslo;0205;Foss videregående skole;KRISTNE;Partiet De Kristne;0,0;4980;1917;0
03;Oslo;0301;Oslo;0205;Foss videregående skole;LIBS;Liberalistene;0,10515;4980;1917;2
03;Oslo;0301;Oslo;0205;Foss videregående skole;NKP;Norges Kommunistiske Parti;0,05258;4980;1917;1
03;Oslo;0301;Oslo;0205;Foss videregående skole;PIR;Piratpartiet;0,36803;4980;1917;7
03;Oslo;0301;Oslo;0205;Foss videregående skole;PP;Pensjonistpartiet;0,05258;4980;1917;1
03;Oslo;0301;Oslo;0205;Foss videregående skole;SAMFS;Samfunnspartiet;0,0;4980;1917;0
03;Oslo;0301;Oslo;0205;Foss videregående skole;BLANKE;Blanke;0,78864;4980;1917;15
03;Oslo;0301;Oslo;0205;Foss videregående skole;FI;Feministisk Initiativ;0,15773;4980;1917;3
03;Oslo;0301;Oslo;0205;Foss videregående skole;Andre;Andre;1,26183;4980;1917;24
03;Oslo;0301;Oslo;0205;Foss videregående skole;Andre2;Andre2;0,0;4980;1917;0
03;Oslo;0301;Oslo;0206;Anker Hotel;A;Arbeiderpartiet;27,31256;6656;2075;561
03;Oslo;0301;Oslo;0206;Anker Hotel;SV;Sosialistisk Venstreparti;14,80039;6656;2075;304
03;Oslo;0301;Oslo;0206;Anker Hotel;RØDT;Rødt;12,02532;6656;2075;247
03;Oslo;0301;Oslo;0206;Anker Hotel;SP;Senterpartiet;1,26582;6656;2075;26
03;Oslo;0301;Oslo;0206;Anker Hotel;KRF;Kristelig Folkeparti;0,82765;6656;2075;17
03;Oslo;0301;Oslo;0206;Anker Hotel;MDG;Miljøpartiet De Grønne;10,56475;6656;2075;217
03;Oslo;0301;Oslo;0206;Anker Hotel;V;Venstre;10,27264;6656;2075;211
03;Oslo;0301;Oslo;0206;Anker Hotel;H;Høyre;16,26095;6656;2075;334
03;Oslo;0301;Oslo;0206;Anker Hotel;FRP;Fremskrittspartiet;5,01461;6656;2075;103
03;Oslo;0301;Oslo;0206;Anker Hotel;ALLI;Alliansen;0,0;6656;2075;0
03;Oslo;0301;Oslo;0206;Anker Hotel;DEMN;Demokratene i Norge;0,0;6656;2075;0
03;Oslo;0301;Oslo;0206;Anker Hotel;HELSE;Helsepartiet;0,3408;6656;2075;7
03;Oslo;0301;Oslo;0206;Anker Hotel;KRISTNE;Partiet De Kristne;0,04869;6656;2075;1
03;Oslo;0301;Oslo;0206;Anker Hotel;LIBS;Liberalistene;0,29211;6656;2075;6
03;Oslo;0301;Oslo;0206;Anker Hotel;NKP;Norges Kommunistiske Parti;0,09737;6656;2075;2
03;Oslo;0301;Oslo;0206;Anker Hotel;PIR;Piratpartiet;0,43817;6656;2075;9
03;Oslo;0301;Oslo;0206;Anker Hotel;PP;Pensjonistpartiet;0,14606;6656;2075;3
03;Oslo;0301;Oslo;0206;Anker Hotel;SAMFS;Samfunnspartiet;0,14606;6656;2075;3
03;Oslo;0301;Oslo;0206;Anker Hotel;BLANKE;Blanke;1,0224;6656;2075;21
03;Oslo;0301;Oslo;0206;Anker Hotel;FI;Feministisk Initiativ;0,14606;6656;2075;3
03;Oslo;0301;Oslo;0206;Anker Hotel;Andre;Andre;1,65531;6656;2075;34
03;Oslo;0301;Oslo;0206;Anker Hotel;Andre2;Andre2;0,0;6656;2075;0
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;A;Arbeiderpartiet;29,12247;5256;2083;604
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;SV;Sosialistisk Venstreparti;17,02025;5256;2083;353
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;RØDT;Rødt;8,7271;5256;2083;181
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;SP;Senterpartiet;2,45902;5256;2083;51
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;KRF;Kristelig Folkeparti;1,88042;5256;2083;39
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;MDG;Miljøpartiet De Grønne;9,6432;5256;2083;200
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;V;Venstre;11,1379;5256;2083;231
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;H;Høyre;14,70588;5256;2083;305
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;FRP;Fremskrittspartiet;4,24301;5256;2083;88
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;ALLI;Alliansen;0,0;5256;2083;0
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;DEMN;Demokratene i Norge;0,09643;5256;2083;2
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;HELSE;Helsepartiet;0,14465;5256;2083;3
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;KRISTNE;Partiet De Kristne;0,04822;5256;2083;1
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;LIBS;Liberalistene;0,09643;5256;2083;2
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;NKP;Norges Kommunistiske Parti;0,04822;5256;2083;1
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;PIR;Piratpartiet;0,19286;5256;2083;4
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;PP;Pensjonistpartiet;0,24108;5256;2083;5
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;SAMFS;Samfunnspartiet;0,19286;5256;2083;4
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;BLANKE;Blanke;0,43394;5256;2083;9
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;FI;Feministisk Initiativ;0,0;5256;2083;0
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;Andre;Andre;1,06075;5256;2083;22
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;Andre2;Andre2;0,0;5256;2083;0
03;Oslo;0301;Oslo;0302;Bjølsen skole;A;Arbeiderpartiet;29,21536;4494;1814;525
03;Oslo;0301;Oslo;0302;Bjølsen skole;SV;Sosialistisk Venstreparti;14,24597;4494;1814;256
03;Oslo;0301;Oslo;0302;Bjølsen skole;RØDT;Rødt;8,1803;4494;1814;147
03;Oslo;0301;Oslo;0302;Bjølsen skole;SP;Senterpartiet;2,78242;4494;1814;50
03;Oslo;0301;Oslo;0302;Bjølsen skole;KRF;Kristelig Folkeparti;2,67112;4494;1814;48
03;Oslo;0301;Oslo;0302;Bjølsen skole;MDG;Miljøpartiet De Grønne;10,29494;4494;1814;185
03;Oslo;0301;Oslo;0302;Bjølsen skole;V;Venstre;11,74179;4494;1814;211
03;Oslo;0301;Oslo;0302;Bjølsen skole;H;Høyre;14,41291;4494;1814;259
03;Oslo;0301;Oslo;0302;Bjølsen skole;FRP;Fremskrittspartiet;4,8414;4494;1814;87
03;Oslo;0301;Oslo;0302;Bjølsen skole;ALLI;Alliansen;0,0;4494;1814;0
03;Oslo;0301;Oslo;0302;Bjølsen skole;DEMN;Demokratene i Norge;0,05565;4494;1814;1
03;Oslo;0301;Oslo;0302;Bjølsen skole;HELSE;Helsepartiet;0,33389;4494;1814;6
03;Oslo;0301;Oslo;0302;Bjølsen skole;KRISTNE;Partiet De Kristne;0,1113;4494;1814;2
03;Oslo;0301;Oslo;0302;Bjølsen skole;LIBS;Liberalistene;0,1113;4494;1814;2
03;Oslo;0301;Oslo;0302;Bjølsen skole;NKP;Norges Kommunistiske Parti;0,0;4494;1814;0
03;Oslo;0301;Oslo;0302;Bjølsen skole;PIR;Piratpartiet;0,44519;4494;1814;8
03;Oslo;0301;Oslo;0302;Bjølsen skole;PP;Pensjonistpartiet;0,44519;4494;1814;8
03;Oslo;0301;Oslo;0302;Bjølsen skole;SAMFS;Samfunnspartiet;0,1113;4494;1814;2
03;Oslo;0301;Oslo;0302;Bjølsen skole;BLANKE;Blanke;0,94602;4494;1814;17
03;Oslo;0301;Oslo;0302;Bjølsen skole;FI;Feministisk Initiativ;0,0;4494;1814;0
03;Oslo;0301;Oslo;0302;Bjølsen skole;Andre;Andre;1,6138;4494;1814;29
03;Oslo;0301;Oslo;0302;Bjølsen skole;Andre2;Andre2;0,0;4494;1814;0
03;Oslo;0301;Oslo;0303;Nordpolen skole;A;Arbeiderpartiet;28,79177;4560;1964;560
03;Oslo;0301;Oslo;0303;Nordpolen skole;SV;Sosialistisk Venstreparti;15,98972;4560;1964;311
03;Oslo;0301;Oslo;0303;Nordpolen skole;RØDT;Rødt;7,35219;4560;1964;143
03;Oslo;0301;Oslo;0303;Nordpolen skole;SP;Senterpartiet;2,05656;4560;1964;40
03;Oslo;0301;Oslo;0303;Nordpolen skole;KRF;Kristelig Folkeparti;1,90231;4560;1964;37
03;Oslo;0301;Oslo;0303;Nordpolen skole;MDG;Miljøpartiet De Grønne;9,04884;4560;1964;176
03;Oslo;0301;Oslo;0303;Nordpolen skole;V;Venstre;11,56812;4560;1964;225
03;Oslo;0301;Oslo;0303;Nordpolen skole;H;Høyre;17,01799;4560;1964;331
03;Oslo;0301;Oslo;0303;Nordpolen skole;FRP;Fremskrittspartiet;5,60411;4560;1964;109
03;Oslo;0301;Oslo;0303;Nordpolen skole;ALLI;Alliansen;0,10283;4560;1964;2
03;Oslo;0301;Oslo;0303;Nordpolen skole;DEMN;Demokratene i Norge;0,10283;4560;1964;2
03;Oslo;0301;Oslo;0303;Nordpolen skole;HELSE;Helsepartiet;0,20566;4560;1964;4
03;Oslo;0301;Oslo;0303;Nordpolen skole;KRISTNE;Partiet De Kristne;0,0;4560;1964;0
03;Oslo;0301;Oslo;0303;Nordpolen skole;LIBS;Liberalistene;0,05141;4560;1964;1
03;Oslo;0301;Oslo;0303;Nordpolen skole;NKP;Norges Kommunistiske Parti;0,05141;4560;1964;1
03;Oslo;0301;Oslo;0303;Nordpolen skole;PIR;Piratpartiet;0,05141;4560;1964;1
03;Oslo;0301;Oslo;0303;Nordpolen skole;PP;Pensjonistpartiet;0,10283;4560;1964;2
03;Oslo;0301;Oslo;0303;Nordpolen skole;SAMFS;Samfunnspartiet;0,0;4560;1964;0
03;Oslo;0301;Oslo;0303;Nordpolen skole;BLANKE;Blanke;0,97686;4560;1964;19
03;Oslo;0301;Oslo;0303;Nordpolen skole;FI;Feministisk Initiativ;0,0;4560;1964;0
03;Oslo;0301;Oslo;0303;Nordpolen skole;Andre;Andre;0,66838;4560;1964;13
03;Oslo;0301;Oslo;0303;Nordpolen skole;Andre2;Andre2;0,0;4560;1964;0
03;Oslo;0301;Oslo;0304;Lilleborg skole;A;Arbeiderpartiet;26,69683;4666;1996;531
03;Oslo;0301;Oslo;0304;Lilleborg skole;SV;Sosialistisk Venstreparti;19,60784;4666;1996;390
03;Oslo;0301;Oslo;0304;Lilleborg skole;RØDT;Rødt;9,65309;4666;1996;192
03;Oslo;0301;Oslo;0304;Lilleborg skole;SP;Senterpartiet;2,31272;4666;1996;46
03;Oslo;0301;Oslo;0304;Lilleborg skole;KRF;Kristelig Folkeparti;1,5083;4666;1996;30
03;Oslo;0301;Oslo;0304;Lilleborg skole;MDG;Miljøpartiet De Grønne;9,25088;4666;1996;184
03;Oslo;0301;Oslo;0304;Lilleborg skole;V;Venstre;10,40724;4666;1996;207
03;Oslo;0301;Oslo;0304;Lilleborg skole;H;Høyre;15,68627;4666;1996;312
03;Oslo;0301;Oslo;0304;Lilleborg skole;FRP;Fremskrittspartiet;4,12267;4666;1996;82
03;Oslo;0301;Oslo;0304;Lilleborg skole;ALLI;Alliansen;0,0;4666;1996;0
03;Oslo;0301;Oslo;0304;Lilleborg skole;DEMN;Demokratene i Norge;0,0;4666;1996;0
03;Oslo;0301;Oslo;0304;Lilleborg skole;HELSE;Helsepartiet;0,10055;4666;1996;2
03;Oslo;0301;Oslo;0304;Lilleborg skole;KRISTNE;Partiet De Kristne;0,05028;4666;1996;1
03;Oslo;0301;Oslo;0304;Lilleborg skole;LIBS;Liberalistene;0,10055;4666;1996;2
03;Oslo;0301;Oslo;0304;Lilleborg skole;NKP;Norges Kommunistiske Parti;0,0;4666;1996;0
03;Oslo;0301;Oslo;0304;Lilleborg skole;PIR;Piratpartiet;0,20111;4666;1996;4
03;Oslo;0301;Oslo;0304;Lilleborg skole;PP;Pensjonistpartiet;0,25138;4666;1996;5
03;Oslo;0301;Oslo;0304;Lilleborg skole;SAMFS;Samfunnspartiet;0,0;4666;1996;0
03;Oslo;0301;Oslo;0304;Lilleborg skole;BLANKE;Blanke;0,35194;4666;1996;7
03;Oslo;0301;Oslo;0304;Lilleborg skole;FI;Feministisk Initiativ;0,05028;4666;1996;1
03;Oslo;0301;Oslo;0304;Lilleborg skole;Andre;Andre;0,75415;4666;1996;15
03;Oslo;0301;Oslo;0304;Lilleborg skole;Andre2;Andre2;0,0;4666;1996;0
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;A;Arbeiderpartiet;26,42327;6232;1627;427
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;SV;Sosialistisk Venstreparti;13,4901;6232;1627;218
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;RØDT;Rødt;9,90099;6232;1627;160
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;SP;Senterpartiet;2,47525;6232;1627;40
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;KRF;Kristelig Folkeparti;1,54703;6232;1627;25
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;MDG;Miljøpartiet De Grønne;9,2203;6232;1627;149
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;V;Venstre;12,12871;6232;1627;196
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;H;Høyre;18,25495;6232;1627;295
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;FRP;Fremskrittspartiet;4,45545;6232;1627;72
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;ALLI;Alliansen;0,18564;6232;1627;3
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;DEMN;Demokratene i Norge;0,12376;6232;1627;2
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;HELSE;Helsepartiet;0,37129;6232;1627;6
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;KRISTNE;Partiet De Kristne;0,0;6232;1627;0
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;LIBS;Liberalistene;0,49505;6232;1627;8
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;NKP;Norges Kommunistiske Parti;0,12376;6232;1627;2
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;PIR;Piratpartiet;0,37129;6232;1627;6
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;PP;Pensjonistpartiet;0,37129;6232;1627;6
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;SAMFS;Samfunnspartiet;0,0;6232;1627;0
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;BLANKE;Blanke;0,68069;6232;1627;11
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;FI;Feministisk Initiativ;0,06188;6232;1627;1
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;Andre;Andre;2,10396;6232;1627;34
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;Andre2;Andre2;0,0;6232;1627;0
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;A;Arbeiderpartiet;29,55813;6975;2348;689
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;SV;Sosialistisk Venstreparti;9,56671;6975;2348;223
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;RØDT;Rødt;5,53411;6975;2348;129
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;SP;Senterpartiet;2,5311;6975;2348;59
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;KRF;Kristelig Folkeparti;2,2308;6975;2348;52
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;MDG;Miljøpartiet De Grønne;5,87731;6975;2348;137
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;V;Venstre;11,45431;6975;2348;267
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;H;Høyre;25,39683;6975;2348;592
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;FRP;Fremskrittspartiet;6,73531;6975;2348;157
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;ALLI;Alliansen;0,0858;6975;2348;2
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;DEMN;Demokratene i Norge;0,1287;6975;2348;3
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;HELSE;Helsepartiet;0,0858;6975;2348;2
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;KRISTNE;Partiet De Kristne;0,0;6975;2348;0
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;LIBS;Liberalistene;0,3432;6975;2348;8
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;NKP;Norges Kommunistiske Parti;0,0429;6975;2348;1
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;PIR;Piratpartiet;0,2145;6975;2348;5
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;PP;Pensjonistpartiet;0,1287;6975;2348;3
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;SAMFS;Samfunnspartiet;0,0;6975;2348;0
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;BLANKE;Blanke;0,7293;6975;2348;17
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;FI;Feministisk Initiativ;0,0858;6975;2348;2
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;Andre;Andre;1,1154;6975;2348;26
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;Andre2;Andre2;0,0;6975;2348;0
03;Oslo;0301;Oslo;0401;Fagerborg skole;A;Arbeiderpartiet;23,26565;6133;2371;550
03;Oslo;0301;Oslo;0401;Fagerborg skole;SV;Sosialistisk Venstreparti;11,54822;6133;2371;273
03;Oslo;0301;Oslo;0401;Fagerborg skole;RØDT;Rødt;5,83756;6133;2371;138
03;Oslo;0301;Oslo;0401;Fagerborg skole;SP;Senterpartiet;2,28426;6133;2371;54
03;Oslo;0301;Oslo;0401;Fagerborg skole;KRF;Kristelig Folkeparti;3,38409;6133;2371;80
03;Oslo;0301;Oslo;0401;Fagerborg skole;MDG;Miljøpartiet De Grønne;8,24873;6133;2371;195
03;Oslo;0301;Oslo;0401;Fagerborg skole;V;Venstre;13,79019;6133;2371;326
03;Oslo;0301;Oslo;0401;Fagerborg skole;H;Høyre;25,38071;6133;2371;600
03;Oslo;0301;Oslo;0401;Fagerborg skole;FRP;Fremskrittspartiet;5,24535;6133;2371;124
03;Oslo;0301;Oslo;0401;Fagerborg skole;ALLI;Alliansen;0,1269;6133;2371;3
03;Oslo;0301;Oslo;0401;Fagerborg skole;DEMN;Demokratene i Norge;0,0;6133;2371;0
03;Oslo;0301;Oslo;0401;Fagerborg skole;HELSE;Helsepartiet;0,21151;6133;2371;5
03;Oslo;0301;Oslo;0401;Fagerborg skole;KRISTNE;Partiet De Kristne;0,0846;6133;2371;2
03;Oslo;0301;Oslo;0401;Fagerborg skole;LIBS;Liberalistene;0,1269;6133;2371;3
03;Oslo;0301;Oslo;0401;Fagerborg skole;NKP;Norges Kommunistiske Parti;0,0846;6133;2371;2
03;Oslo;0301;Oslo;0401;Fagerborg skole;PIR;Piratpartiet;0,21151;6133;2371;5
03;Oslo;0301;Oslo;0401;Fagerborg skole;PP;Pensjonistpartiet;0,0846;6133;2371;2
03;Oslo;0301;Oslo;0401;Fagerborg skole;SAMFS;Samfunnspartiet;0,0423;6133;2371;1
03;Oslo;0301;Oslo;0401;Fagerborg skole;BLANKE;Blanke;0,29611;6133;2371;7
03;Oslo;0301;Oslo;0401;Fagerborg skole;FI;Feministisk Initiativ;0,0423;6133;2371;1
03;Oslo;0301;Oslo;0401;Fagerborg skole;Andre;Andre;1,01523;6133;2371;24
03;Oslo;0301;Oslo;0401;Fagerborg skole;Andre2;Andre2;0,0;6133;2371;0
03;Oslo;0301;Oslo;0402;Bolteløkka skole;A;Arbeiderpartiet;23,02913;6130;2591;593
03;Oslo;0301;Oslo;0402;Bolteløkka skole;SV;Sosialistisk Venstreparti;11,8835;6130;2591;306
03;Oslo;0301;Oslo;0402;Bolteløkka skole;RØDT;Rødt;8,31068;6130;2591;214
03;Oslo;0301;Oslo;0402;Bolteløkka skole;SP;Senterpartiet;1,28155;6130;2591;33
03;Oslo;0301;Oslo;0402;Bolteløkka skole;KRF;Kristelig Folkeparti;2,56311;6130;2591;66
03;Oslo;0301;Oslo;0402;Bolteløkka skole;MDG;Miljøpartiet De Grønne;8,58252;6130;2591;221
03;Oslo;0301;Oslo;0402;Bolteløkka skole;V;Venstre;15,68932;6130;2591;404
03;Oslo;0301;Oslo;0402;Bolteløkka skole;H;Høyre;23,49515;6130;2591;605
03;Oslo;0301;Oslo;0402;Bolteløkka skole;FRP;Fremskrittspartiet;4,38835;6130;2591;113
03;Oslo;0301;Oslo;0402;Bolteløkka skole;ALLI;Alliansen;0,07767;6130;2591;2
03;Oslo;0301;Oslo;0402;Bolteløkka skole;DEMN;Demokratene i Norge;0,03883;6130;2591;1
03;Oslo;0301;Oslo;0402;Bolteløkka skole;HELSE;Helsepartiet;0,23301;6130;2591;6
03;Oslo;0301;Oslo;0402;Bolteløkka skole;KRISTNE;Partiet De Kristne;0,15534;6130;2591;4
03;Oslo;0301;Oslo;0402;Bolteløkka skole;LIBS;Liberalistene;0,07767;6130;2591;2
03;Oslo;0301;Oslo;0402;Bolteløkka skole;NKP;Norges Kommunistiske Parti;0,0;6130;2591;0
03;Oslo;0301;Oslo;0402;Bolteløkka skole;PIR;Piratpartiet;0,03883;6130;2591;1
03;Oslo;0301;Oslo;0402;Bolteløkka skole;PP;Pensjonistpartiet;0,07767;6130;2591;2
03;Oslo;0301;Oslo;0402;Bolteløkka skole;SAMFS;Samfunnspartiet;0,0;6130;2591;0
03;Oslo;0301;Oslo;0402;Bolteløkka skole;BLANKE;Blanke;0,62136;6130;2591;16
03;Oslo;0301;Oslo;0402;Bolteløkka skole;FI;Feministisk Initiativ;0,07767;6130;2591;2
03;Oslo;0301;Oslo;0402;Bolteløkka skole;Andre;Andre;0,7767;6130;2591;20
03;Oslo;0301;Oslo;0402;Bolteløkka skole;Andre2;Andre2;0,0;6130;2591;0
03;Oslo;0301;Oslo;0403;Ila skole;A;Arbeiderpartiet;24,73008;5359;1957;481
03;Oslo;0301;Oslo;0403;Ila skole;SV;Sosialistisk Venstreparti;15,83548;5359;1957;308
03;Oslo;0301;Oslo;0403;Ila skole;RØDT;Rødt;9,04884;5359;1957;176
03;Oslo;0301;Oslo;0403;Ila skole;SP;Senterpartiet;2,15938;5359;1957;42
03;Oslo;0301;Oslo;0403;Ila skole;KRF;Kristelig Folkeparti;1,95373;5359;1957;38
03;Oslo;0301;Oslo;0403;Ila skole;MDG;Miljøpartiet De Grønne;9,10026;5359;1957;177
03;Oslo;0301;Oslo;0403;Ila skole;V;Venstre;13,16195;5359;1957;256
03;Oslo;0301;Oslo;0403;Ila skole;H;Høyre;20,0;5359;1957;389
03;Oslo;0301;Oslo;0403;Ila skole;FRP;Fremskrittspartiet;3,13625;5359;1957;61
03;Oslo;0301;Oslo;0403;Ila skole;ALLI;Alliansen;0,10283;5359;1957;2
03;Oslo;0301;Oslo;0403;Ila skole;DEMN;Demokratene i Norge;0,0;5359;1957;0
03;Oslo;0301;Oslo;0403;Ila skole;HELSE;Helsepartiet;0,05141;5359;1957;1
03;Oslo;0301;Oslo;0403;Ila skole;KRISTNE;Partiet De Kristne;0,05141;5359;1957;1
03;Oslo;0301;Oslo;0403;Ila skole;LIBS;Liberalistene;0,10283;5359;1957;2
03;Oslo;0301;Oslo;0403;Ila skole;NKP;Norges Kommunistiske Parti;0,0;5359;1957;0
03;Oslo;0301;Oslo;0403;Ila skole;PIR;Piratpartiet;0,20566;5359;1957;4
03;Oslo;0301;Oslo;0403;Ila skole;PP;Pensjonistpartiet;0,10283;5359;1957;2
03;Oslo;0301;Oslo;0403;Ila skole;SAMFS;Samfunnspartiet;0,05141;5359;1957;1
03;Oslo;0301;Oslo;0403;Ila skole;BLANKE;Blanke;0,61697;5359;1957;12
03;Oslo;0301;Oslo;0403;Ila skole;FI;Feministisk Initiativ;0,20566;5359;1957;4
03;Oslo;0301;Oslo;0403;Ila skole;Andre;Andre;0,87404;5359;1957;17
03;Oslo;0301;Oslo;0403;Ila skole;Andre2;Andre2;0,0;5359;1957;0
03;Oslo;0301;Oslo;0404;Oslo katedralskole;A;Arbeiderpartiet;22,13675;6943;2357;518
03;Oslo;0301;Oslo;0404;Oslo katedralskole;SV;Sosialistisk Venstreparti;12,52137;6943;2357;293
03;Oslo;0301;Oslo;0404;Oslo katedralskole;RØDT;Rødt;8,11966;6943;2357;190
03;Oslo;0301;Oslo;0404;Oslo katedralskole;SP;Senterpartiet;1,75214;6943;2357;41
03;Oslo;0301;Oslo;0404;Oslo katedralskole;KRF;Kristelig Folkeparti;2,13675;6943;2357;50
03;Oslo;0301;Oslo;0404;Oslo katedralskole;MDG;Miljøpartiet De Grønne;8,93162;6943;2357;209
03;Oslo;0301;Oslo;0404;Oslo katedralskole;V;Venstre;15,12821;6943;2357;354
03;Oslo;0301;Oslo;0404;Oslo katedralskole;H;Høyre;22,4359;6943;2357;525
03;Oslo;0301;Oslo;0404;Oslo katedralskole;FRP;Fremskrittspartiet;5,59829;6943;2357;131
03;Oslo;0301;Oslo;0404;Oslo katedralskole;ALLI;Alliansen;0,08547;6943;2357;2
03;Oslo;0301;Oslo;0404;Oslo katedralskole;DEMN;Demokratene i Norge;0,04274;6943;2357;1
03;Oslo;0301;Oslo;0404;Oslo katedralskole;HELSE;Helsepartiet;0,21368;6943;2357;5
03;Oslo;0301;Oslo;0404;Oslo katedralskole;KRISTNE;Partiet De Kristne;0,04274;6943;2357;1
03;Oslo;0301;Oslo;0404;Oslo katedralskole;LIBS;Liberalistene;0,38462;6943;2357;9
03;Oslo;0301;Oslo;0404;Oslo katedralskole;NKP;Norges Kommunistiske Parti;0,12821;6943;2357;3
03;Oslo;0301;Oslo;0404;Oslo katedralskole;PIR;Piratpartiet;0,25641;6943;2357;6
03;Oslo;0301;Oslo;0404;Oslo katedralskole;PP;Pensjonistpartiet;0,04274;6943;2357;1
03;Oslo;0301;Oslo;0404;Oslo katedralskole;SAMFS;Samfunnspartiet;0,0;6943;2357;0
03;Oslo;0301;Oslo;0404;Oslo katedralskole;BLANKE;Blanke;0,7265;6943;2357;17
03;Oslo;0301;Oslo;0404;Oslo katedralskole;FI;Feministisk Initiativ;0,04274;6943;2357;1
03;Oslo;0301;Oslo;0404;Oslo katedralskole;Andre;Andre;1,23932;6943;2357;29
03;Oslo;0301;Oslo;0404;Oslo katedralskole;Andre2;Andre2;0,0;6943;2357;0
03;Oslo;0301;Oslo;0405;Møllergata skole;A;Arbeiderpartiet;21,847;2962;1459;317
03;Oslo;0301;Oslo;0405;Møllergata skole;SV;Sosialistisk Venstreparti;14,12819;2962;1459;205
03;Oslo;0301;Oslo;0405;Møllergata skole;RØDT;Rødt;12,74983;2962;1459;185
03;Oslo;0301;Oslo;0405;Møllergata skole;SP;Senterpartiet;1,86079;2962;1459;27
