Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall valgtingstemmer totalt;Antall stemmer parti
03;Oslo;0301;Oslo;1304;Skullerud skole;AAN;Alliansen - Alternativ for Norge;0,13746;5275;1462;2
03;Oslo;0301;Oslo;1304;Skullerud skole;DEMN;Demokratene;0,82474;5275;1462;12
03;Oslo;0301;Oslo;1304;Skullerud skole;FNB;Folkeaksjonen Nei til mer bompenger;0,75601;5275;1462;11
03;Oslo;0301;Oslo;1304;Skullerud skole;HELSE;Helsepartiet;0,20619;5275;1462;3
03;Oslo;0301;Oslo;1304;Skullerud skole;INP;Industri- og Næringspartiet;0,13746;5275;1462;2
03;Oslo;0301;Oslo;1304;Skullerud skole;KRISTNE;Partiet De Kristne;0,20619;5275;1462;3
03;Oslo;0301;Oslo;1304;Skullerud skole;KYST;Kystpartiet;0,0;5275;1462;0
03;Oslo;0301;Oslo;1304;Skullerud skole;LIBS;Liberalistene;0,27491;5275;1462;4
03;Oslo;0301;Oslo;1304;Skullerud skole;NKP;Norges Kommunistiske Parti;0,06873;5275;1462;1
03;Oslo;0301;Oslo;1304;Skullerud skole;PIR;Piratpartiet;0,06873;5275;1462;1
03;Oslo;0301;Oslo;1304;Skullerud skole;PP;Pensjonistpartiet;0,89347;5275;1462;13
03;Oslo;0301;Oslo;1304;Skullerud skole;PS;Partiet Sentrum;0,9622;5275;1462;14
03;Oslo;0301;Oslo;1304;Skullerud skole;BLANKE;Blanke;0,4811;5275;1462;7
03;Oslo;0301;Oslo;1304;Skullerud skole;FI;Feministisk Initiativ;0,0;5275;1462;0
03;Oslo;0301;Oslo;1304;Skullerud skole;Andre;Andre;4,53608;5275;1462;66
03;Oslo;0301;Oslo;1304;Skullerud skole;Andre2;Andre2;0,0;5275;1462;0
03;Oslo;0301;Oslo;1305;Østensjø skole;A;Arbeiderpartiet;25,46512;2411;862;219
03;Oslo;0301;Oslo;1305;Østensjø skole;SV;SV - Sosialistisk Venstreparti;10,93023;2411;862;94
03;Oslo;0301;Oslo;1305;Østensjø skole;RØDT;Rødt;6,27907;2411;862;54
03;Oslo;0301;Oslo;1305;Østensjø skole;SP;Senterpartiet;3,25581;2411;862;28
03;Oslo;0301;Oslo;1305;Østensjø skole;KRF;Kristelig Folkeparti;3,13953;2411;862;27
03;Oslo;0301;Oslo;1305;Østensjø skole;MDG;Miljøpartiet De Grønne;6,51163;2411;862;56
03;Oslo;0301;Oslo;1305;Østensjø skole;V;Venstre;9,53488;2411;862;82
03;Oslo;0301;Oslo;1305;Østensjø skole;H;Høyre;26,04651;2411;862;224
03;Oslo;0301;Oslo;1305;Østensjø skole;FRP;Fremskrittspartiet;6,97674;2411;862;60
03;Oslo;0301;Oslo;1305;Østensjø skole;AAN;Alliansen - Alternativ for Norge;0,0;2411;862;0
03;Oslo;0301;Oslo;1305;Østensjø skole;DEMN;Demokratene;0,5814;2411;862;5
03;Oslo;0301;Oslo;1305;Østensjø skole;FNB;Folkeaksjonen Nei til mer bompenger;0,0;2411;862;0
03;Oslo;0301;Oslo;1305;Østensjø skole;HELSE;Helsepartiet;0,0;2411;862;0
03;Oslo;0301;Oslo;1305;Østensjø skole;INP;Industri- og Næringspartiet;0,0;2411;862;0
03;Oslo;0301;Oslo;1305;Østensjø skole;KRISTNE;Partiet De Kristne;0,11628;2411;862;1
03;Oslo;0301;Oslo;1305;Østensjø skole;KYST;Kystpartiet;0,0;2411;862;0
03;Oslo;0301;Oslo;1305;Østensjø skole;LIBS;Liberalistene;0,23256;2411;862;2
03;Oslo;0301;Oslo;1305;Østensjø skole;NKP;Norges Kommunistiske Parti;0,23256;2411;862;2
03;Oslo;0301;Oslo;1305;Østensjø skole;PIR;Piratpartiet;0,11628;2411;862;1
03;Oslo;0301;Oslo;1305;Østensjø skole;PP;Pensjonistpartiet;0,34884;2411;862;3
03;Oslo;0301;Oslo;1305;Østensjø skole;PS;Partiet Sentrum;0,23256;2411;862;2
03;Oslo;0301;Oslo;1305;Østensjø skole;BLANKE;Blanke;0,23256;2411;862;2
03;Oslo;0301;Oslo;1305;Østensjø skole;FI;Feministisk Initiativ;0,0;2411;862;0
03;Oslo;0301;Oslo;1305;Østensjø skole;Andre;Andre;1,86047;2411;862;16
03;Oslo;0301;Oslo;1305;Østensjø skole;Andre2;Andre2;0,0;2411;862;0
03;Oslo;0301;Oslo;1306;Manglerud skole;A;Arbeiderpartiet;31,8094;4405;1565;494
03;Oslo;0301;Oslo;1306;Manglerud skole;SV;SV - Sosialistisk Venstreparti;10,43142;4405;1565;162
03;Oslo;0301;Oslo;1306;Manglerud skole;RØDT;Rødt;6,0528;4405;1565;94
03;Oslo;0301;Oslo;1306;Manglerud skole;SP;Senterpartiet;4,37862;4405;1565;68
03;Oslo;0301;Oslo;1306;Manglerud skole;KRF;Kristelig Folkeparti;1,41661;4405;1565;22
03;Oslo;0301;Oslo;1306;Manglerud skole;MDG;Miljøpartiet De Grønne;4,37862;4405;1565;68
03;Oslo;0301;Oslo;1306;Manglerud skole;V;Venstre;7,27624;4405;1565;113
03;Oslo;0301;Oslo;1306;Manglerud skole;H;Høyre;22,79459;4405;1565;354
03;Oslo;0301;Oslo;1306;Manglerud skole;FRP;Fremskrittspartiet;9,40116;4405;1565;146
03;Oslo;0301;Oslo;1306;Manglerud skole;AAN;Alliansen - Alternativ for Norge;0,06439;4405;1565;1
03;Oslo;0301;Oslo;1306;Manglerud skole;DEMN;Demokratene;0,45074;4405;1565;7
03;Oslo;0301;Oslo;1306;Manglerud skole;FNB;Folkeaksjonen Nei til mer bompenger;0,45074;4405;1565;7
03;Oslo;0301;Oslo;1306;Manglerud skole;HELSE;Helsepartiet;0,0;4405;1565;0
03;Oslo;0301;Oslo;1306;Manglerud skole;INP;Industri- og Næringspartiet;0,12878;4405;1565;2
03;Oslo;0301;Oslo;1306;Manglerud skole;KRISTNE;Partiet De Kristne;0,06439;4405;1565;1
03;Oslo;0301;Oslo;1306;Manglerud skole;KYST;Kystpartiet;0,0;4405;1565;0
03;Oslo;0301;Oslo;1306;Manglerud skole;LIBS;Liberalistene;0,06439;4405;1565;1
03;Oslo;0301;Oslo;1306;Manglerud skole;NKP;Norges Kommunistiske Parti;0,0;4405;1565;0
03;Oslo;0301;Oslo;1306;Manglerud skole;PIR;Piratpartiet;0,06439;4405;1565;1
03;Oslo;0301;Oslo;1306;Manglerud skole;PP;Pensjonistpartiet;0,51513;4405;1565;8
03;Oslo;0301;Oslo;1306;Manglerud skole;PS;Partiet Sentrum;0,19317;4405;1565;3
03;Oslo;0301;Oslo;1306;Manglerud skole;BLANKE;Blanke;0,7727;4405;1565;12
03;Oslo;0301;Oslo;1306;Manglerud skole;FI;Feministisk Initiativ;0,06439;4405;1565;1
03;Oslo;0301;Oslo;1306;Manglerud skole;Andre;Andre;2,06053;4405;1565;32
03;Oslo;0301;Oslo;1306;Manglerud skole;Andre2;Andre2;0,0;4405;1565;0
03;Oslo;0301;Oslo;1307;Høyenhall skole;A;Arbeiderpartiet;27,38764;3281;1437;390
03;Oslo;0301;Oslo;1307;Høyenhall skole;SV;SV - Sosialistisk Venstreparti;9,83146;3281;1437;140
03;Oslo;0301;Oslo;1307;Høyenhall skole;RØDT;Rødt;5,61798;3281;1437;80
03;Oslo;0301;Oslo;1307;Høyenhall skole;SP;Senterpartiet;4,42416;3281;1437;63
03;Oslo;0301;Oslo;1307;Høyenhall skole;KRF;Kristelig Folkeparti;1,75562;3281;1437;25
03;Oslo;0301;Oslo;1307;Høyenhall skole;MDG;Miljøpartiet De Grønne;4,14326;3281;1437;59
03;Oslo;0301;Oslo;1307;Høyenhall skole;V;Venstre;7,65449;3281;1437;109
03;Oslo;0301;Oslo;1307;Høyenhall skole;H;Høyre;25,14045;3281;1437;358
03;Oslo;0301;Oslo;1307;Høyenhall skole;FRP;Fremskrittspartiet;10,67416;3281;1437;152
03;Oslo;0301;Oslo;1307;Høyenhall skole;AAN;Alliansen - Alternativ for Norge;0,14045;3281;1437;2
03;Oslo;0301;Oslo;1307;Høyenhall skole;DEMN;Demokratene;0,42135;3281;1437;6
03;Oslo;0301;Oslo;1307;Høyenhall skole;FNB;Folkeaksjonen Nei til mer bompenger;0,49157;3281;1437;7
03;Oslo;0301;Oslo;1307;Høyenhall skole;HELSE;Helsepartiet;0,42135;3281;1437;6
03;Oslo;0301;Oslo;1307;Høyenhall skole;INP;Industri- og Næringspartiet;0,07022;3281;1437;1
03;Oslo;0301;Oslo;1307;Høyenhall skole;KRISTNE;Partiet De Kristne;0,21067;3281;1437;3
03;Oslo;0301;Oslo;1307;Høyenhall skole;KYST;Kystpartiet;0,0;3281;1437;0
03;Oslo;0301;Oslo;1307;Høyenhall skole;LIBS;Liberalistene;0,42135;3281;1437;6
03;Oslo;0301;Oslo;1307;Høyenhall skole;NKP;Norges Kommunistiske Parti;0,0;3281;1437;0
03;Oslo;0301;Oslo;1307;Høyenhall skole;PIR;Piratpartiet;0,0;3281;1437;0
03;Oslo;0301;Oslo;1307;Høyenhall skole;PP;Pensjonistpartiet;0,49157;3281;1437;7
03;Oslo;0301;Oslo;1307;Høyenhall skole;PS;Partiet Sentrum;0,70225;3281;1437;10
03;Oslo;0301;Oslo;1307;Høyenhall skole;BLANKE;Blanke;0,91292;3281;1437;13
03;Oslo;0301;Oslo;1307;Høyenhall skole;FI;Feministisk Initiativ;0,0;3281;1437;0
03;Oslo;0301;Oslo;1307;Høyenhall skole;Andre;Andre;3,37079;3281;1437;48
03;Oslo;0301;Oslo;1307;Høyenhall skole;Andre2;Andre2;0,0;3281;1437;0
03;Oslo;0301;Oslo;1308;Abildsø skole;A;Arbeiderpartiet;31,53071;2536;1100;344
03;Oslo;0301;Oslo;1308;Abildsø skole;SV;SV - Sosialistisk Venstreparti;10,35747;2536;1100;113
03;Oslo;0301;Oslo;1308;Abildsø skole;RØDT;Rødt;4,76627;2536;1100;52
03;Oslo;0301;Oslo;1308;Abildsø skole;SP;Senterpartiet;3,48304;2536;1100;38
03;Oslo;0301;Oslo;1308;Abildsø skole;KRF;Kristelig Folkeparti;2,38313;2536;1100;26
03;Oslo;0301;Oslo;1308;Abildsø skole;MDG;Miljøpartiet De Grønne;4,49129;2536;1100;49
03;Oslo;0301;Oslo;1308;Abildsø skole;V;Venstre;8,61595;2536;1100;94
03;Oslo;0301;Oslo;1308;Abildsø skole;H;Høyre;22,54812;2536;1100;246
03;Oslo;0301;Oslo;1308;Abildsø skole;FRP;Fremskrittspartiet;9,07424;2536;1100;99
03;Oslo;0301;Oslo;1308;Abildsø skole;AAN;Alliansen - Alternativ for Norge;0,09166;2536;1100;1
03;Oslo;0301;Oslo;1308;Abildsø skole;DEMN;Demokratene;1,00825;2536;1100;11
03;Oslo;0301;Oslo;1308;Abildsø skole;FNB;Folkeaksjonen Nei til mer bompenger;0,36664;2536;1100;4
03;Oslo;0301;Oslo;1308;Abildsø skole;HELSE;Helsepartiet;0,09166;2536;1100;1
03;Oslo;0301;Oslo;1308;Abildsø skole;INP;Industri- og Næringspartiet;0,09166;2536;1100;1
03;Oslo;0301;Oslo;1308;Abildsø skole;KRISTNE;Partiet De Kristne;0,09166;2536;1100;1
03;Oslo;0301;Oslo;1308;Abildsø skole;KYST;Kystpartiet;0,09166;2536;1100;1
03;Oslo;0301;Oslo;1308;Abildsø skole;LIBS;Liberalistene;0,09166;2536;1100;1
03;Oslo;0301;Oslo;1308;Abildsø skole;NKP;Norges Kommunistiske Parti;0,09166;2536;1100;1
03;Oslo;0301;Oslo;1308;Abildsø skole;PIR;Piratpartiet;0,0;2536;1100;0
03;Oslo;0301;Oslo;1308;Abildsø skole;PP;Pensjonistpartiet;0,36664;2536;1100;4
03;Oslo;0301;Oslo;1308;Abildsø skole;PS;Partiet Sentrum;0,36664;2536;1100;4
03;Oslo;0301;Oslo;1308;Abildsø skole;BLANKE;Blanke;0,82493;2536;1100;9
03;Oslo;0301;Oslo;1308;Abildsø skole;FI;Feministisk Initiativ;0,0;2536;1100;0
03;Oslo;0301;Oslo;1308;Abildsø skole;Andre;Andre;2,74977;2536;1100;30
03;Oslo;0301;Oslo;1308;Abildsø skole;Andre2;Andre2;0,0;2536;1100;0
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;A;Arbeiderpartiet;30,1083;6756;1393;417
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;SV;SV - Sosialistisk Venstreparti;14,65704;6756;1393;203
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;RØDT;Rødt;7,29242;6756;1393;101
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;SP;Senterpartiet;3,82671;6756;1393;53
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;KRF;Kristelig Folkeparti;1,22744;6756;1393;17
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;MDG;Miljøpartiet De Grønne;8,23105;6756;1393;114
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;V;Venstre;7,29242;6756;1393;101
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;H;Høyre;15,74007;6756;1393;218
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;FRP;Fremskrittspartiet;9,02527;6756;1393;125
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;AAN;Alliansen - Alternativ for Norge;0,0722;6756;1393;1
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;DEMN;Demokratene;0,57762;6756;1393;8
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;FNB;Folkeaksjonen Nei til mer bompenger;0,21661;6756;1393;3
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;HELSE;Helsepartiet;0,0722;6756;1393;1
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;INP;Industri- og Næringspartiet;0,0722;6756;1393;1
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;KRISTNE;Partiet De Kristne;0,1444;6756;1393;2
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;KYST;Kystpartiet;0,0;6756;1393;0
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;LIBS;Liberalistene;0,28881;6756;1393;4
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;NKP;Norges Kommunistiske Parti;0,21661;6756;1393;3
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;PIR;Piratpartiet;0,0;6756;1393;0
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;PP;Pensjonistpartiet;0,36101;6756;1393;5
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;PS;Partiet Sentrum;0,57762;6756;1393;8
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;BLANKE;Blanke;0,57762;6756;1393;8
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;FI;Feministisk Initiativ;0,0;6756;1393;0
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;Andre;Andre;2,59928;6756;1393;36
03;Oslo;0301;Oslo;1309;Ulsrud videregående skole;Andre2;Andre2;0,0;6756;1393;0
03;Oslo;0301;Oslo;1401;Ekeberg skole;A;Arbeiderpartiet;25,64103;4790;1918;490
03;Oslo;0301;Oslo;1401;Ekeberg skole;SV;SV - Sosialistisk Venstreparti;8,32025;4790;1918;159
03;Oslo;0301;Oslo;1401;Ekeberg skole;RØDT;Rødt;5,86081;4790;1918;112
03;Oslo;0301;Oslo;1401;Ekeberg skole;SP;Senterpartiet;3,03506;4790;1918;58
03;Oslo;0301;Oslo;1401;Ekeberg skole;KRF;Kristelig Folkeparti;4,50026;4790;1918;86
03;Oslo;0301;Oslo;1401;Ekeberg skole;MDG;Miljøpartiet De Grønne;7,16902;4790;1918;137
03;Oslo;0301;Oslo;1401;Ekeberg skole;V;Venstre;10,93668;4790;1918;209
03;Oslo;0301;Oslo;1401;Ekeberg skole;H;Høyre;26,58294;4790;1918;508
03;Oslo;0301;Oslo;1401;Ekeberg skole;FRP;Fremskrittspartiet;6,01779;4790;1918;115
03;Oslo;0301;Oslo;1401;Ekeberg skole;AAN;Alliansen - Alternativ for Norge;0,0;4790;1918;0
03;Oslo;0301;Oslo;1401;Ekeberg skole;DEMN;Demokratene;0,62794;4790;1918;12
03;Oslo;0301;Oslo;1401;Ekeberg skole;FNB;Folkeaksjonen Nei til mer bompenger;0,10466;4790;1918;2
03;Oslo;0301;Oslo;1401;Ekeberg skole;HELSE;Helsepartiet;0,05233;4790;1918;1
03;Oslo;0301;Oslo;1401;Ekeberg skole;INP;Industri- og Næringspartiet;0,20931;4790;1918;4
03;Oslo;0301;Oslo;1401;Ekeberg skole;KRISTNE;Partiet De Kristne;0,10466;4790;1918;2
03;Oslo;0301;Oslo;1401;Ekeberg skole;KYST;Kystpartiet;0,0;4790;1918;0
03;Oslo;0301;Oslo;1401;Ekeberg skole;LIBS;Liberalistene;0,10466;4790;1918;2
03;Oslo;0301;Oslo;1401;Ekeberg skole;NKP;Norges Kommunistiske Parti;0,05233;4790;1918;1
03;Oslo;0301;Oslo;1401;Ekeberg skole;PIR;Piratpartiet;0,0;4790;1918;0
03;Oslo;0301;Oslo;1401;Ekeberg skole;PP;Pensjonistpartiet;0,31397;4790;1918;6
03;Oslo;0301;Oslo;1401;Ekeberg skole;PS;Partiet Sentrum;0,31397;4790;1918;6
03;Oslo;0301;Oslo;1401;Ekeberg skole;BLANKE;Blanke;0,3663;4790;1918;7
03;Oslo;0301;Oslo;1401;Ekeberg skole;FI;Feministisk Initiativ;0,05233;4790;1918;1
03;Oslo;0301;Oslo;1401;Ekeberg skole;Andre;Andre;1,93616;4790;1918;37
03;Oslo;0301;Oslo;1401;Ekeberg skole;Andre2;Andre2;0,0;4790;1918;0
03;Oslo;0301;Oslo;1402;Bekkelaget skole;A;Arbeiderpartiet;21,07587;6820;2497;525
03;Oslo;0301;Oslo;1402;Bekkelaget skole;SV;SV - Sosialistisk Venstreparti;6,14211;6820;2497;153
03;Oslo;0301;Oslo;1402;Bekkelaget skole;RØDT;Rødt;2,85026;6820;2497;71
03;Oslo;0301;Oslo;1402;Bekkelaget skole;SP;Senterpartiet;2,40867;6820;2497;60
03;Oslo;0301;Oslo;1402;Bekkelaget skole;KRF;Kristelig Folkeparti;2,28824;6820;2497;57
03;Oslo;0301;Oslo;1402;Bekkelaget skole;MDG;Miljøpartiet De Grønne;5,05821;6820;2497;126
03;Oslo;0301;Oslo;1402;Bekkelaget skole;V;Venstre;12,92654;6820;2497;322
03;Oslo;0301;Oslo;1402;Bekkelaget skole;H;Høyre;38,45845;6820;2497;958
03;Oslo;0301;Oslo;1402;Bekkelaget skole;FRP;Fremskrittspartiet;6,945;6820;2497;173
03;Oslo;0301;Oslo;1402;Bekkelaget skole;AAN;Alliansen - Alternativ for Norge;0,08029;6820;2497;2
03;Oslo;0301;Oslo;1402;Bekkelaget skole;DEMN;Demokratene;0,52188;6820;2497;13
03;Oslo;0301;Oslo;1402;Bekkelaget skole;FNB;Folkeaksjonen Nei til mer bompenger;0,12043;6820;2497;3
03;Oslo;0301;Oslo;1402;Bekkelaget skole;HELSE;Helsepartiet;0,08029;6820;2497;2
03;Oslo;0301;Oslo;1402;Bekkelaget skole;INP;Industri- og Næringspartiet;0,04014;6820;2497;1
03;Oslo;0301;Oslo;1402;Bekkelaget skole;KRISTNE;Partiet De Kristne;0,16058;6820;2497;4
03;Oslo;0301;Oslo;1402;Bekkelaget skole;KYST;Kystpartiet;0,0;6820;2497;0
03;Oslo;0301;Oslo;1402;Bekkelaget skole;LIBS;Liberalistene;0,12043;6820;2497;3
03;Oslo;0301;Oslo;1402;Bekkelaget skole;NKP;Norges Kommunistiske Parti;0,0;6820;2497;0
03;Oslo;0301;Oslo;1402;Bekkelaget skole;PIR;Piratpartiet;0,04014;6820;2497;1
03;Oslo;0301;Oslo;1402;Bekkelaget skole;PP;Pensjonistpartiet;0,24087;6820;2497;6
03;Oslo;0301;Oslo;1402;Bekkelaget skole;PS;Partiet Sentrum;0,3613;6820;2497;9
03;Oslo;0301;Oslo;1402;Bekkelaget skole;BLANKE;Blanke;0,24087;6820;2497;6
03;Oslo;0301;Oslo;1402;Bekkelaget skole;FI;Feministisk Initiativ;0,08029;6820;2497;2
03;Oslo;0301;Oslo;1402;Bekkelaget skole;Andre;Andre;1,84665;6820;2497;46
03;Oslo;0301;Oslo;1402;Bekkelaget skole;Andre2;Andre2;0,0;6820;2497;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;A;Arbeiderpartiet;16,6879;1770;788;131
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;SV;SV - Sosialistisk Venstreparti;7,7707;1770;788;61
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;RØDT;Rødt;4,20382;1770;788;33
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;SP;Senterpartiet;1,78344;1770;788;14
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;KRF;Kristelig Folkeparti;0,76433;1770;788;6
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;MDG;Miljøpartiet De Grønne;5,98726;1770;788;47
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;V;Venstre;13,75796;1770;788;108
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;H;Høyre;38,59873;1770;788;303
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;FRP;Fremskrittspartiet;8,40764;1770;788;66
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;AAN;Alliansen - Alternativ for Norge;0,0;1770;788;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;DEMN;Demokratene;0,38217;1770;788;3
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;FNB;Folkeaksjonen Nei til mer bompenger;0,0;1770;788;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;HELSE;Helsepartiet;0,12739;1770;788;1
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;INP;Industri- og Næringspartiet;0,0;1770;788;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;KRISTNE;Partiet De Kristne;0,12739;1770;788;1
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;KYST;Kystpartiet;0,0;1770;788;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;LIBS;Liberalistene;0,50955;1770;788;4
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;NKP;Norges Kommunistiske Parti;0,0;1770;788;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;PIR;Piratpartiet;0,0;1770;788;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;PP;Pensjonistpartiet;0,76433;1770;788;6
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;PS;Partiet Sentrum;0,12739;1770;788;1
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;BLANKE;Blanke;0,38217;1770;788;3
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;FI;Feministisk Initiativ;0,0;1770;788;0
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;Andre;Andre;2,03822;1770;788;16
03;Oslo;0301;Oslo;1403;Nedre Bekkelaget skole;Andre2;Andre2;0,0;1770;788;0
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;A;Arbeiderpartiet;26,22352;3120;1389;359
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;SV;SV - Sosialistisk Venstreparti;8,2542;3120;1389;113
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;RØDT;Rødt;4,74799;3120;1389;65
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;SP;Senterpartiet;3,94449;3120;1389;54
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;KRF;Kristelig Folkeparti;1,16874;3120;1389;16
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;MDG;Miljøpartiet De Grønne;4,52885;3120;1389;62
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;V;Venstre;10,51863;3120;1389;144
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;H;Høyre;29,58364;3120;1389;405
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;FRP;Fremskrittspartiet;8,69248;3120;1389;119
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;AAN;Alliansen - Alternativ for Norge;0,07305;3120;1389;1
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;DEMN;Demokratene;0,73046;3120;1389;10
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;FNB;Folkeaksjonen Nei til mer bompenger;0,43828;3120;1389;6
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;HELSE;Helsepartiet;0,07305;3120;1389;1
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;INP;Industri- og Næringspartiet;0,0;3120;1389;0
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;KRISTNE;Partiet De Kristne;0,07305;3120;1389;1
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;KYST;Kystpartiet;0,07305;3120;1389;1
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;LIBS;Liberalistene;0,07305;3120;1389;1
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;NKP;Norges Kommunistiske Parti;0,0;3120;1389;0
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;PIR;Piratpartiet;0,0;3120;1389;0
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;PP;Pensjonistpartiet;0,43828;3120;1389;6
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;PS;Partiet Sentrum;0,36523;3120;1389;5
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;BLANKE;Blanke;1,46092;3120;1389;20
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;FI;Feministisk Initiativ;0,0;3120;1389;0
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;Andre;Andre;2,33747;3120;1389;32
03;Oslo;0301;Oslo;1404;Lambertseter videregående skole;Andre2;Andre2;0,0;3120;1389;0
03;Oslo;0301;Oslo;1405;Lambertseter skole;A;Arbeiderpartiet;29,3601;5559;1608;468
03;Oslo;0301;Oslo;1405;Lambertseter skole;SV;SV - Sosialistisk Venstreparti;10,10038;5559;1608;161
03;Oslo;0301;Oslo;1405;Lambertseter skole;RØDT;Rødt;7,15182;5559;1608;114
03;Oslo;0301;Oslo;1405;Lambertseter skole;SP;Senterpartiet;4,70514;5559;1608;75
03;Oslo;0301;Oslo;1405;Lambertseter skole;KRF;Kristelig Folkeparti;1,94479;5559;1608;31
03;Oslo;0301;Oslo;1405;Lambertseter skole;MDG;Miljøpartiet De Grønne;4,39147;5559;1608;70
03;Oslo;0301;Oslo;1405;Lambertseter skole;V;Venstre;8,7202;5559;1608;139
03;Oslo;0301;Oslo;1405;Lambertseter skole;H;Høyre;19,5734;5559;1608;312
03;Oslo;0301;Oslo;1405;Lambertseter skole;FRP;Fremskrittspartiet;10,41405;5559;1608;166
03;Oslo;0301;Oslo;1405;Lambertseter skole;AAN;Alliansen - Alternativ for Norge;0,18821;5559;1608;3
03;Oslo;0301;Oslo;1405;Lambertseter skole;DEMN;Demokratene;0,50188;5559;1608;8
03;Oslo;0301;Oslo;1405;Lambertseter skole;FNB;Folkeaksjonen Nei til mer bompenger;0,31368;5559;1608;5
03;Oslo;0301;Oslo;1405;Lambertseter skole;HELSE;Helsepartiet;0,56462;5559;1608;9
03;Oslo;0301;Oslo;1405;Lambertseter skole;INP;Industri- og Næringspartiet;0,12547;5559;1608;2
03;Oslo;0301;Oslo;1405;Lambertseter skole;KRISTNE;Partiet De Kristne;0,06274;5559;1608;1
