Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall valgtingstemmer totalt;Antall stemmer parti
03;Oslo;0301;Oslo;0205;Foss videregående skole;FRED;Fred og Rettferdighet (FOR);0,25;5323;1210;3
03;Oslo;0301;Oslo;0205;Foss videregående skole;GENP;Generasjonspartiet;0,66667;5323;1210;8
03;Oslo;0301;Oslo;0205;Foss videregående skole;HELSE;Velferd og Innovasjonspartiet;0,16667;5323;1210;2
03;Oslo;0301;Oslo;0205;Foss videregående skole;INP;Industri- og Næringspartiet;0,08333;5323;1210;1
03;Oslo;0301;Oslo;0205;Foss videregående skole;KRISTNE;Konservativt;0,16667;5323;1210;2
03;Oslo;0301;Oslo;0205;Foss videregående skole;PP;Pensjonistpartiet;0,5;5323;1210;6
03;Oslo;0301;Oslo;0205;Foss videregående skole;PS;Partiet Sentrum;0,16667;5323;1210;2
03;Oslo;0301;Oslo;0205;Foss videregående skole;RUS;Redd Ullevål sykehus;0,25;5323;1210;3
03;Oslo;0301;Oslo;0205;Foss videregående skole;Andre;Andre;2,66667;5323;1210;32
03;Oslo;0301;Oslo;0205;Foss videregående skole;Andre2;Andre2;0,0;5323;1210;0
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;A;Arbeiderpartiet;21,97802;7652;924;200
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;SV;SV - Sosialistisk Venstreparti;13,95604;7652;924;127
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;RØDT;Rødt;12,1978;7652;924;111
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;SP;Senterpartiet;0,98901;7652;924;9
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;KRF;Kristelig Folkeparti;1,20879;7652;924;11
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;MDG;Miljøpartiet De Grønne;18,35165;7652;924;167
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;V;Venstre;8,24176;7652;924;75
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;H;Høyre;10,10989;7652;924;92
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;FRP;Fremskrittspartiet;9,34066;7652;924;85
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;DEMN;Norgesdemokratene;0,32967;7652;924;3
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;DNI;Partiet DNI;0,0;7652;924;0
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;ENSOM;Ensomhetspartiet;0,65934;7652;924;6
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;FRED;Fred og Rettferdighet (FOR);0,76923;7652;924;7
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;GENP;Generasjonspartiet;0,54945;7652;924;5
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;HELSE;Velferd og Innovasjonspartiet;0,21978;7652;924;2
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;INP;Industri- og Næringspartiet;0,0;7652;924;0
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;KRISTNE;Konservativt;0,54945;7652;924;5
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;PP;Pensjonistpartiet;0,10989;7652;924;1
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;PS;Partiet Sentrum;0,10989;7652;924;1
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;RUS;Redd Ullevål sykehus;0,32967;7652;924;3
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;Andre;Andre;3,62637;7652;924;33
03;Oslo;0301;Oslo;0206;Elvebakken videregående skole;Andre2;Andre2;0,0;7652;924;0
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;A;Arbeiderpartiet;26,32437;5440;1239;323
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;SV;SV - Sosialistisk Venstreparti;14,01793;5440;1239;172
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;RØDT;Rødt;9,45395;5440;1239;116
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;SP;Senterpartiet;1,38549;5440;1239;17
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;KRF;Kristelig Folkeparti;2,11899;5440;1239;26
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;MDG;Miljøpartiet De Grønne;16,38142;5440;1239;201
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;V;Venstre;7,90546;5440;1239;97
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;H;Høyre;10,43195;5440;1239;128
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;FRP;Fremskrittspartiet;7,66096;5440;1239;94
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;DEMN;Norgesdemokratene;0,8965;5440;1239;11
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;DNI;Partiet DNI;0,0;5440;1239;0
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;ENSOM;Ensomhetspartiet;0,2445;5440;1239;3
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;FRED;Fred og Rettferdighet (FOR);0,489;5440;1239;6
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;GENP;Generasjonspartiet;0,489;5440;1239;6
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;HELSE;Velferd og Innovasjonspartiet;0,0815;5440;1239;1
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;INP;Industri- og Næringspartiet;0,326;5440;1239;4
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;KRISTNE;Konservativt;0,163;5440;1239;2
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;PP;Pensjonistpartiet;0,0815;5440;1239;1
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;PS;Partiet Sentrum;0,2445;5440;1239;3
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;RUS;Redd Ullevål sykehus;1,30399;5440;1239;16
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;Andre;Andre;4,31948;5440;1239;53
03;Oslo;0301;Oslo;0301;Sagene samfunnshus;Andre2;Andre2;0,0;5440;1239;0
03;Oslo;0301;Oslo;0302;Bjølsen skole;A;Arbeiderpartiet;28,50679;4768;1338;378
03;Oslo;0301;Oslo;0302;Bjølsen skole;SV;SV - Sosialistisk Venstreparti;14,40422;4768;1338;191
03;Oslo;0301;Oslo;0302;Bjølsen skole;RØDT;Rødt;8,82353;4768;1338;117
03;Oslo;0301;Oslo;0302;Bjølsen skole;SP;Senterpartiet;1,05581;4768;1338;14
03;Oslo;0301;Oslo;0302;Bjølsen skole;KRF;Kristelig Folkeparti;1,65913;4768;1338;22
03;Oslo;0301;Oslo;0302;Bjølsen skole;MDG;Miljøpartiet De Grønne;16,74208;4768;1338;222
03;Oslo;0301;Oslo;0302;Bjølsen skole;V;Venstre;7,61689;4768;1338;101
03;Oslo;0301;Oslo;0302;Bjølsen skole;H;Høyre;10,78431;4768;1338;143
03;Oslo;0301;Oslo;0302;Bjølsen skole;FRP;Fremskrittspartiet;7,54148;4768;1338;100
03;Oslo;0301;Oslo;0302;Bjølsen skole;DEMN;Norgesdemokratene;0,45249;4768;1338;6
03;Oslo;0301;Oslo;0302;Bjølsen skole;DNI;Partiet DNI;0,0;4768;1338;0
03;Oslo;0301;Oslo;0302;Bjølsen skole;ENSOM;Ensomhetspartiet;0,30166;4768;1338;4
03;Oslo;0301;Oslo;0302;Bjølsen skole;FRED;Fred og Rettferdighet (FOR);0,45249;4768;1338;6
03;Oslo;0301;Oslo;0302;Bjølsen skole;GENP;Generasjonspartiet;0,37707;4768;1338;5
03;Oslo;0301;Oslo;0302;Bjølsen skole;HELSE;Velferd og Innovasjonspartiet;0,07541;4768;1338;1
03;Oslo;0301;Oslo;0302;Bjølsen skole;INP;Industri- og Næringspartiet;0,22624;4768;1338;3
03;Oslo;0301;Oslo;0302;Bjølsen skole;KRISTNE;Konservativt;0,22624;4768;1338;3
03;Oslo;0301;Oslo;0302;Bjølsen skole;PP;Pensjonistpartiet;0,22624;4768;1338;3
03;Oslo;0301;Oslo;0302;Bjølsen skole;PS;Partiet Sentrum;0,15083;4768;1338;2
03;Oslo;0301;Oslo;0302;Bjølsen skole;RUS;Redd Ullevål sykehus;0,37707;4768;1338;5
03;Oslo;0301;Oslo;0302;Bjølsen skole;Andre;Andre;2,86576;4768;1338;38
03;Oslo;0301;Oslo;0302;Bjølsen skole;Andre2;Andre2;0,0;4768;1338;0
03;Oslo;0301;Oslo;0303;Nordpolen skole;A;Arbeiderpartiet;29,17661;4954;1694;489
03;Oslo;0301;Oslo;0303;Nordpolen skole;SV;SV - Sosialistisk Venstreparti;13,36516;4954;1694;224
03;Oslo;0301;Oslo;0303;Nordpolen skole;RØDT;Rødt;8,23389;4954;1694;138
03;Oslo;0301;Oslo;0303;Nordpolen skole;SP;Senterpartiet;0,53699;4954;1694;9
03;Oslo;0301;Oslo;0303;Nordpolen skole;KRF;Kristelig Folkeparti;2,02864;4954;1694;34
03;Oslo;0301;Oslo;0303;Nordpolen skole;MDG;Miljøpartiet De Grønne;17,4821;4954;1694;293
03;Oslo;0301;Oslo;0303;Nordpolen skole;V;Venstre;8,17422;4954;1694;137
03;Oslo;0301;Oslo;0303;Nordpolen skole;H;Høyre;11,57518;4954;1694;194
03;Oslo;0301;Oslo;0303;Nordpolen skole;FRP;Fremskrittspartiet;6,08592;4954;1694;102
03;Oslo;0301;Oslo;0303;Nordpolen skole;DEMN;Norgesdemokratene;0,83532;4954;1694;14
03;Oslo;0301;Oslo;0303;Nordpolen skole;DNI;Partiet DNI;0,11933;4954;1694;2
03;Oslo;0301;Oslo;0303;Nordpolen skole;ENSOM;Ensomhetspartiet;0,11933;4954;1694;2
03;Oslo;0301;Oslo;0303;Nordpolen skole;FRED;Fred og Rettferdighet (FOR);0,358;4954;1694;6
03;Oslo;0301;Oslo;0303;Nordpolen skole;GENP;Generasjonspartiet;0,29833;4954;1694;5
03;Oslo;0301;Oslo;0303;Nordpolen skole;HELSE;Velferd og Innovasjonspartiet;0,29833;4954;1694;5
03;Oslo;0301;Oslo;0303;Nordpolen skole;INP;Industri- og Næringspartiet;0,29833;4954;1694;5
03;Oslo;0301;Oslo;0303;Nordpolen skole;KRISTNE;Konservativt;0,179;4954;1694;3
03;Oslo;0301;Oslo;0303;Nordpolen skole;PP;Pensjonistpartiet;0,23866;4954;1694;4
03;Oslo;0301;Oslo;0303;Nordpolen skole;PS;Partiet Sentrum;0,23866;4954;1694;4
03;Oslo;0301;Oslo;0303;Nordpolen skole;RUS;Redd Ullevål sykehus;0,358;4954;1694;6
03;Oslo;0301;Oslo;0303;Nordpolen skole;Andre;Andre;3,34129;4954;1694;56
03;Oslo;0301;Oslo;0303;Nordpolen skole;Andre2;Andre2;0,0;4954;1694;0
03;Oslo;0301;Oslo;0304;Bentsebrua skole;A;Arbeiderpartiet;28,32792;5193;1240;349
03;Oslo;0301;Oslo;0304;Bentsebrua skole;SV;SV - Sosialistisk Venstreparti;13,63636;5193;1240;168
03;Oslo;0301;Oslo;0304;Bentsebrua skole;RØDT;Rødt;8,8474;5193;1240;109
03;Oslo;0301;Oslo;0304;Bentsebrua skole;SP;Senterpartiet;1,13636;5193;1240;14
03;Oslo;0301;Oslo;0304;Bentsebrua skole;KRF;Kristelig Folkeparti;1,05519;5193;1240;13
03;Oslo;0301;Oslo;0304;Bentsebrua skole;MDG;Miljøpartiet De Grønne;17,12662;5193;1240;211
03;Oslo;0301;Oslo;0304;Bentsebrua skole;V;Venstre;9,25325;5193;1240;114
03;Oslo;0301;Oslo;0304;Bentsebrua skole;H;Høyre;11,60714;5193;1240;143
03;Oslo;0301;Oslo;0304;Bentsebrua skole;FRP;Fremskrittspartiet;6,08766;5193;1240;75
03;Oslo;0301;Oslo;0304;Bentsebrua skole;DEMN;Norgesdemokratene;0,16234;5193;1240;2
03;Oslo;0301;Oslo;0304;Bentsebrua skole;DNI;Partiet DNI;0,0;5193;1240;0
03;Oslo;0301;Oslo;0304;Bentsebrua skole;ENSOM;Ensomhetspartiet;0,40584;5193;1240;5
03;Oslo;0301;Oslo;0304;Bentsebrua skole;FRED;Fred og Rettferdighet (FOR);0,32468;5193;1240;4
03;Oslo;0301;Oslo;0304;Bentsebrua skole;GENP;Generasjonspartiet;0,89286;5193;1240;11
03;Oslo;0301;Oslo;0304;Bentsebrua skole;HELSE;Velferd og Innovasjonspartiet;0,16234;5193;1240;2
03;Oslo;0301;Oslo;0304;Bentsebrua skole;INP;Industri- og Næringspartiet;0,32468;5193;1240;4
03;Oslo;0301;Oslo;0304;Bentsebrua skole;KRISTNE;Konservativt;0,0;5193;1240;0
03;Oslo;0301;Oslo;0304;Bentsebrua skole;PP;Pensjonistpartiet;0,08117;5193;1240;1
03;Oslo;0301;Oslo;0304;Bentsebrua skole;PS;Partiet Sentrum;0,24351;5193;1240;3
03;Oslo;0301;Oslo;0304;Bentsebrua skole;RUS;Redd Ullevål sykehus;0,32468;5193;1240;4
03;Oslo;0301;Oslo;0304;Bentsebrua skole;Andre;Andre;2,92208;5193;1240;36
03;Oslo;0301;Oslo;0304;Bentsebrua skole;Andre2;Andre2;0,0;5193;1240;0
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;A;Arbeiderpartiet;28,31609;6875;1069;301
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;SV;SV - Sosialistisk Venstreparti;12,98213;6875;1069;138
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;RØDT;Rødt;8,56068;6875;1069;91
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;SP;Senterpartiet;0,84666;6875;1069;9
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;KRF;Kristelig Folkeparti;0,75259;6875;1069;8
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;MDG;Miljøpartiet De Grønne;15,61618;6875;1069;166
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;V;Venstre;10,81844;6875;1069;115
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;H;Høyre;12,88805;6875;1069;137
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;FRP;Fremskrittspartiet;6,20884;6875;1069;66
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;DEMN;Norgesdemokratene;0,65851;6875;1069;7
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;DNI;Partiet DNI;0,09407;6875;1069;1
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;ENSOM;Ensomhetspartiet;0,37629;6875;1069;4
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;FRED;Fred og Rettferdighet (FOR);0,28222;6875;1069;3
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;GENP;Generasjonspartiet;0,18815;6875;1069;2
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;HELSE;Velferd og Innovasjonspartiet;0,09407;6875;1069;1
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;INP;Industri- og Næringspartiet;0,18815;6875;1069;2
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;KRISTNE;Konservativt;0,18815;6875;1069;2
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;PP;Pensjonistpartiet;0,37629;6875;1069;4
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;PS;Partiet Sentrum;0,0;6875;1069;0
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;RUS;Redd Ullevål sykehus;0,56444;6875;1069;6
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;Andre;Andre;3,01035;6875;1069;32
03;Oslo;0301;Oslo;0305;Sagene festivitetshus;Andre2;Andre2;0,0;6875;1069;0
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;A;Arbeiderpartiet;28,80963;9725;2180;622
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;SV;SV - Sosialistisk Venstreparti;8,66142;9725;2180;187
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;RØDT;Rødt;4,77073;9725;2180;103
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;SP;Senterpartiet;1,38953;9725;2180;30
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;KRF;Kristelig Folkeparti;1,80639;9725;2180;39
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;MDG;Miljøpartiet De Grønne;10,42149;9725;2180;225
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;V;Venstre;9,81936;9725;2180;212
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;H;Høyre;19,77767;9725;2180;427
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;FRP;Fremskrittspartiet;11,25521;9725;2180;243
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;DEMN;Norgesdemokratene;0,64845;9725;2180;14
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;DNI;Partiet DNI;0,04632;9725;2180;1
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;ENSOM;Ensomhetspartiet;0,23159;9725;2180;5
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;FRED;Fred og Rettferdighet (FOR);0,32422;9725;2180;7
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;GENP;Generasjonspartiet;0,55581;9725;2180;12
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;HELSE;Velferd og Innovasjonspartiet;0,13895;9725;2180;3
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;INP;Industri- og Næringspartiet;0,32422;9725;2180;7
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;KRISTNE;Konservativt;0,04632;9725;2180;1
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;PP;Pensjonistpartiet;0,27791;9725;2180;6
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;PS;Partiet Sentrum;0,32422;9725;2180;7
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;RUS;Redd Ullevål sykehus;0,37054;9725;2180;8
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;Andre;Andre;3,28856;9725;2180;71
03;Oslo;0301;Oslo;0306;Fernanda Nissen skole;Andre2;Andre2;0,0;9725;2180;0
03;Oslo;0301;Oslo;0401;Fagerborg skole;A;Arbeiderpartiet;27,2481;6798;1855;503
03;Oslo;0301;Oslo;0401;Fagerborg skole;SV;SV - Sosialistisk Venstreparti;5,85049;6798;1855;108
03;Oslo;0301;Oslo;0401;Fagerborg skole;RØDT;Rødt;6,55471;6798;1855;121
03;Oslo;0301;Oslo;0401;Fagerborg skole;SP;Senterpartiet;0,54171;6798;1855;10
03;Oslo;0301;Oslo;0401;Fagerborg skole;KRF;Kristelig Folkeparti;2,16685;6798;1855;40
03;Oslo;0301;Oslo;0401;Fagerborg skole;MDG;Miljøpartiet De Grønne;13,5428;6798;1855;250
03;Oslo;0301;Oslo;0401;Fagerborg skole;V;Venstre;11,15926;6798;1855;206
03;Oslo;0301;Oslo;0401;Fagerborg skole;H;Høyre;18,52654;6798;1855;342
03;Oslo;0301;Oslo;0401;Fagerborg skole;FRP;Fremskrittspartiet;8,8299;6798;1855;163
03;Oslo;0301;Oslo;0401;Fagerborg skole;DEMN;Norgesdemokratene;1,19177;6798;1855;22
03;Oslo;0301;Oslo;0401;Fagerborg skole;DNI;Partiet DNI;0,10834;6798;1855;2
03;Oslo;0301;Oslo;0401;Fagerborg skole;ENSOM;Ensomhetspartiet;0,32503;6798;1855;6
03;Oslo;0301;Oslo;0401;Fagerborg skole;FRED;Fred og Rettferdighet (FOR);0,48754;6798;1855;9
03;Oslo;0301;Oslo;0401;Fagerborg skole;GENP;Generasjonspartiet;0,65005;6798;1855;12
03;Oslo;0301;Oslo;0401;Fagerborg skole;HELSE;Velferd og Innovasjonspartiet;0,10834;6798;1855;2
03;Oslo;0301;Oslo;0401;Fagerborg skole;INP;Industri- og Næringspartiet;0,3792;6798;1855;7
03;Oslo;0301;Oslo;0401;Fagerborg skole;KRISTNE;Konservativt;0,21668;6798;1855;4
03;Oslo;0301;Oslo;0401;Fagerborg skole;PP;Pensjonistpartiet;0,21668;6798;1855;4
03;Oslo;0301;Oslo;0401;Fagerborg skole;PS;Partiet Sentrum;0,27086;6798;1855;5
03;Oslo;0301;Oslo;0401;Fagerborg skole;RUS;Redd Ullevål sykehus;1,62514;6798;1855;30
03;Oslo;0301;Oslo;0401;Fagerborg skole;Andre;Andre;5,57963;6798;1855;103
03;Oslo;0301;Oslo;0401;Fagerborg skole;Andre2;Andre2;0,0;6798;1855;0
03;Oslo;0301;Oslo;0402;Bolteløkka skole;A;Arbeiderpartiet;27,11111;6814;1810;488
03;Oslo;0301;Oslo;0402;Bolteløkka skole;SV;SV - Sosialistisk Venstreparti;8,66667;6814;1810;156
03;Oslo;0301;Oslo;0402;Bolteløkka skole;RØDT;Rødt;5,94444;6814;1810;107
03;Oslo;0301;Oslo;0402;Bolteløkka skole;SP;Senterpartiet;0,55556;6814;1810;10
03;Oslo;0301;Oslo;0402;Bolteløkka skole;KRF;Kristelig Folkeparti;1,94444;6814;1810;35
03;Oslo;0301;Oslo;0402;Bolteløkka skole;MDG;Miljøpartiet De Grønne;15,38889;6814;1810;277
03;Oslo;0301;Oslo;0402;Bolteløkka skole;V;Venstre;12,05556;6814;1810;217
03;Oslo;0301;Oslo;0402;Bolteløkka skole;H;Høyre;17,0;6814;1810;306
03;Oslo;0301;Oslo;0402;Bolteløkka skole;FRP;Fremskrittspartiet;7,83333;6814;1810;141
03;Oslo;0301;Oslo;0402;Bolteløkka skole;DEMN;Norgesdemokratene;0,38889;6814;1810;7
03;Oslo;0301;Oslo;0402;Bolteløkka skole;DNI;Partiet DNI;0,11111;6814;1810;2
03;Oslo;0301;Oslo;0402;Bolteløkka skole;ENSOM;Ensomhetspartiet;0,27778;6814;1810;5
03;Oslo;0301;Oslo;0402;Bolteløkka skole;FRED;Fred og Rettferdighet (FOR);0,44444;6814;1810;8
03;Oslo;0301;Oslo;0402;Bolteløkka skole;GENP;Generasjonspartiet;0,61111;6814;1810;11
03;Oslo;0301;Oslo;0402;Bolteløkka skole;HELSE;Velferd og Innovasjonspartiet;0,11111;6814;1810;2
03;Oslo;0301;Oslo;0402;Bolteløkka skole;INP;Industri- og Næringspartiet;0,22222;6814;1810;4
03;Oslo;0301;Oslo;0402;Bolteløkka skole;KRISTNE;Konservativt;0,05556;6814;1810;1
03;Oslo;0301;Oslo;0402;Bolteløkka skole;PP;Pensjonistpartiet;0,0;6814;1810;0
03;Oslo;0301;Oslo;0402;Bolteløkka skole;PS;Partiet Sentrum;0,11111;6814;1810;2
03;Oslo;0301;Oslo;0402;Bolteløkka skole;RUS;Redd Ullevål sykehus;1,16667;6814;1810;21
03;Oslo;0301;Oslo;0402;Bolteløkka skole;Andre;Andre;3,5;6814;1810;63
03;Oslo;0301;Oslo;0402;Bolteløkka skole;Andre2;Andre2;0,0;6814;1810;0
03;Oslo;0301;Oslo;0403;Ila skole;A;Arbeiderpartiet;24,89209;5792;1398;346
03;Oslo;0301;Oslo;0403;Ila skole;SV;SV - Sosialistisk Venstreparti;11,36691;5792;1398;158
03;Oslo;0301;Oslo;0403;Ila skole;RØDT;Rødt;6,97842;5792;1398;97
03;Oslo;0301;Oslo;0403;Ila skole;SP;Senterpartiet;0,43165;5792;1398;6
03;Oslo;0301;Oslo;0403;Ila skole;KRF;Kristelig Folkeparti;2,01439;5792;1398;28
03;Oslo;0301;Oslo;0403;Ila skole;MDG;Miljøpartiet De Grønne;18,20144;5792;1398;253
03;Oslo;0301;Oslo;0403;Ila skole;V;Venstre;10,5036;5792;1398;146
03;Oslo;0301;Oslo;0403;Ila skole;H;Høyre;14,82014;5792;1398;206
03;Oslo;0301;Oslo;0403;Ila skole;FRP;Fremskrittspartiet;7,41007;5792;1398;103
03;Oslo;0301;Oslo;0403;Ila skole;DEMN;Norgesdemokratene;0,64748;5792;1398;9
03;Oslo;0301;Oslo;0403;Ila skole;DNI;Partiet DNI;0,0;5792;1398;0
03;Oslo;0301;Oslo;0403;Ila skole;ENSOM;Ensomhetspartiet;0,14388;5792;1398;2
03;Oslo;0301;Oslo;0403;Ila skole;FRED;Fred og Rettferdighet (FOR);0,71942;5792;1398;10
03;Oslo;0301;Oslo;0403;Ila skole;GENP;Generasjonspartiet;0,57554;5792;1398;8
03;Oslo;0301;Oslo;0403;Ila skole;HELSE;Velferd og Innovasjonspartiet;0,14388;5792;1398;2
03;Oslo;0301;Oslo;0403;Ila skole;INP;Industri- og Næringspartiet;0,21583;5792;1398;3
03;Oslo;0301;Oslo;0403;Ila skole;KRISTNE;Konservativt;0,0;5792;1398;0
03;Oslo;0301;Oslo;0403;Ila skole;PP;Pensjonistpartiet;0,43165;5792;1398;6
03;Oslo;0301;Oslo;0403;Ila skole;PS;Partiet Sentrum;0,07194;5792;1398;1
03;Oslo;0301;Oslo;0403;Ila skole;RUS;Redd Ullevål sykehus;0,43165;5792;1398;6
03;Oslo;0301;Oslo;0403;Ila skole;Andre;Andre;3,38129;5792;1398;47
03;Oslo;0301;Oslo;0403;Ila skole;Andre2;Andre2;0,0;5792;1398;0
03;Oslo;0301;Oslo;0404;Oslo katedralskole;A;Arbeiderpartiet;23,99513;7538;1662;394
03;Oslo;0301;Oslo;0404;Oslo katedralskole;SV;SV - Sosialistisk Venstreparti;9,50061;7538;1662;156
03;Oslo;0301;Oslo;0404;Oslo katedralskole;RØDT;Rødt;7,97808;7538;1662;131
03;Oslo;0301;Oslo;0404;Oslo katedralskole;SP;Senterpartiet;0,48721;7538;1662;8
03;Oslo;0301;Oslo;0404;Oslo katedralskole;KRF;Kristelig Folkeparti;1,94884;7538;1662;32
03;Oslo;0301;Oslo;0404;Oslo katedralskole;MDG;Miljøpartiet De Grønne;12,72838;7538;1662;209
03;Oslo;0301;Oslo;0404;Oslo katedralskole;V;Venstre;11,20585;7538;1662;184
03;Oslo;0301;Oslo;0404;Oslo katedralskole;H;Høyre;18,87942;7538;1662;310
03;Oslo;0301;Oslo;0404;Oslo katedralskole;FRP;Fremskrittspartiet;10,77954;7538;1662;177
03;Oslo;0301;Oslo;0404;Oslo katedralskole;DEMN;Norgesdemokratene;0,30451;7538;1662;5
03;Oslo;0301;Oslo;0404;Oslo katedralskole;DNI;Partiet DNI;0,1218;7538;1662;2
03;Oslo;0301;Oslo;0404;Oslo katedralskole;ENSOM;Ensomhetspartiet;0,1218;7538;1662;2
03;Oslo;0301;Oslo;0404;Oslo katedralskole;FRED;Fred og Rettferdighet (FOR);0,30451;7538;1662;5
03;Oslo;0301;Oslo;0404;Oslo katedralskole;GENP;Generasjonspartiet;0,42631;7538;1662;7
03;Oslo;0301;Oslo;0404;Oslo katedralskole;HELSE;Velferd og Innovasjonspartiet;0,1827;7538;1662;3
03;Oslo;0301;Oslo;0404;Oslo katedralskole;INP;Industri- og Næringspartiet;0,0;7538;1662;0
03;Oslo;0301;Oslo;0404;Oslo katedralskole;KRISTNE;Konservativt;0,1218;7538;1662;2
03;Oslo;0301;Oslo;0404;Oslo katedralskole;PP;Pensjonistpartiet;0,30451;7538;1662;5
03;Oslo;0301;Oslo;0404;Oslo katedralskole;PS;Partiet Sentrum;0,30451;7538;1662;5
03;Oslo;0301;Oslo;0404;Oslo katedralskole;RUS;Redd Ullevål sykehus;0,30451;7538;1662;5
03;Oslo;0301;Oslo;0404;Oslo katedralskole;Andre;Andre;2,49695;7538;1662;41
03;Oslo;0301;Oslo;0404;Oslo katedralskole;Andre2;Andre2;0,0;7538;1662;0
03;Oslo;0301;Oslo;0405;Møllergata skole;A;Arbeiderpartiet;20,65678;3407;954;195
03;Oslo;0301;Oslo;0405;Møllergata skole;SV;SV - Sosialistisk Venstreparti;11,97034;3407;954;113
